image,size,file_path,action
disk_1GB.img,1gb,/copy_1474_file1.jpg,corrupted
disk_1GB.img,1gb,/copy_1978_file1.jpg,keep
disk_1GB.img,1gb,/copy_2284_file2.pdf,keep
disk_1GB.img,1gb,/copy_924_file2.pdf,keep
disk_1GB.img,1gb,/copy_3262_alice.txt,deleted
disk_1GB.img,1gb,/copy_3393_alice.docx,keep
disk_1GB.img,1gb,/copy_1227_file2.jpg,keep
disk_1GB.img,1gb,/copy_764_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_2560_pride.docx,keep
disk_1GB.img,1gb,/copy_1646_alice.txt,keep
disk_1GB.img,1gb,/copy_1057_alice.docx,keep
disk_1GB.img,1gb,/copy_492_file2.pdf,keep
disk_1GB.img,1gb,/copy_4337_alice.docx,deleted
disk_1GB.img,1gb,/copy_1094_alice.txt,keep
disk_1GB.img,1gb,/copy_1690_file1.jpg,keep
disk_1GB.img,1gb,/copy_446_alice.txt,keep
disk_1GB.img,1gb,/copy_1011_file2.jpg,keep
disk_1GB.img,1gb,/copy_4176_pride.docx,corrupted
disk_1GB.img,1gb,/copy_2032_pride.docx,keep
disk_1GB.img,1gb,/copy_512_pride.docx,keep
disk_1GB.img,1gb,/copy_1076_file2.pdf,keep
disk_1GB.img,1gb,/copy_2729_alice.docx,keep
disk_1GB.img,1gb,/copy_2511_pride.txt,corrupted
disk_1GB.img,1gb,/copy_1146_file1.jpg,keep
disk_1GB.img,1gb,/copy_557_file1.pdf,keep
disk_1GB.img,1gb,/copy_3341_file1.pdf,keep
disk_1GB.img,1gb,/copy_2353_alice.docx,keep
disk_1GB.img,1gb,/copy_2475_file2.jpg,keep
disk_1GB.img,1gb,/copy_565_file1.pdf,keep
disk_1GB.img,1gb,/copy_1650_file1.jpg,deleted
disk_1GB.img,1gb,/copy_3002_file1.jpg,keep
disk_1GB.img,1gb,/copy_167_pride.txt,keep
disk_1GB.img,1gb,/copy_226_file1.jpg,keep
disk_1GB.img,1gb,/copy_1837_file1.pdf,keep
disk_1GB.img,1gb,/copy_2910_alice.txt,corrupted
disk_1GB.img,1gb,/copy_500_file2.pdf,keep
disk_1GB.img,1gb,/copy_1117_file1.pdf,keep
disk_1GB.img,1gb,/copy_118_alice.txt,keep
disk_1GB.img,1gb,/copy_2804_file2.pdf,keep
disk_1GB.img,1gb,/copy_49_alice.docx,keep
disk_1GB.img,1gb,/copy_2984_pride.docx,corrupted
disk_1GB.img,1gb,/copy_3982_alice.txt,keep
disk_1GB.img,1gb,/copy_897_alice.docx,keep
disk_1GB.img,1gb,/copy_1884_file2.pdf,keep
disk_1GB.img,1gb,/copy_2372_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_4095_pride.txt,keep
disk_1GB.img,1gb,/copy_1088_pride.docx,keep
disk_1GB.img,1gb,/copy_3940_file2.pdf,keep
disk_1GB.img,1gb,/copy_4495_pride.txt,keep
disk_1GB.img,1gb,/copy_641_alice.docx,keep
disk_1GB.img,1gb,/copy_494_alice.txt,keep
disk_1GB.img,1gb,/copy_2955_file2.jpg,keep
disk_1GB.img,1gb,/copy_665_alice.docx,corrupted
disk_1GB.img,1gb,/copy_88_pride.docx,deleted
disk_1GB.img,1gb,/copy_2750_alice.txt,keep
disk_1GB.img,1gb,/copy_1193_alice.docx,keep
disk_1GB.img,1gb,/copy_74_file1.jpg,deleted
disk_1GB.img,1gb,/copy_2225_alice.docx,keep
disk_1GB.img,1gb,/copy_3253_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_989_file1.pdf,keep
disk_1GB.img,1gb,/copy_2700_file2.pdf,keep
disk_1GB.img,1gb,/copy_493_file1.pdf,keep
disk_1GB.img,1gb,/copy_2324_file2.pdf,keep
disk_1GB.img,1gb,/copy_2909_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_2261_file1.pdf,keep
disk_1GB.img,1gb,/copy_4356_file2.pdf,keep
disk_1GB.img,1gb,/copy_767_pride.txt,deleted
disk_1GB.img,1gb,/copy_2047_pride.txt,deleted
disk_1GB.img,1gb,/copy_3109_file1.pdf,keep
disk_1GB.img,1gb,/copy_1503_pride.txt,deleted
disk_1GB.img,1gb,/copy_4546_file1.jpg,keep
disk_1GB.img,1gb,/copy_4120_pride.docx,deleted
disk_1GB.img,1gb,/copy_1979_file2.jpg,keep
disk_1GB.img,1gb,/copy_3642_file1.jpg,keep
disk_1GB.img,1gb,/copy_3309_file1.pdf,keep
disk_1GB.img,1gb,/copy_1089_alice.docx,keep
disk_1GB.img,1gb,/copy_1251_file2.jpg,keep
disk_1GB.img,1gb,/copy_2000_pride.docx,deleted
disk_1GB.img,1gb,/copy_3571_file2.jpg,deleted
disk_1GB.img,1gb,/copy_3011_file2.jpg,keep
disk_1GB.img,1gb,/copy_274_file1.jpg,keep
disk_1GB.img,1gb,/copy_1652_file2.pdf,keep
disk_1GB.img,1gb,/copy_3197_file1.pdf,keep
disk_1GB.img,1gb,/copy_3775_pride.txt,keep
disk_1GB.img,1gb,/copy_3731_file2.jpg,deleted
disk_1GB.img,1gb,/copy_961_alice.docx,keep
disk_1GB.img,1gb,/copy_1364_file2.pdf,keep
disk_1GB.img,1gb,/copy_4400_pride.docx,deleted
disk_1GB.img,1gb,/copy_719_pride.txt,keep
disk_1GB.img,1gb,/copy_3070_alice.txt,keep
disk_1GB.img,1gb,/copy_2799_pride.txt,keep
disk_1GB.img,1gb,/copy_1892_file2.pdf,keep
disk_1GB.img,1gb,/copy_2443_file2.jpg,deleted
disk_1GB.img,1gb,/copy_229_file1.pdf,keep
disk_1GB.img,1gb,/copy_1361_alice.docx,keep
disk_1GB.img,1gb,/copy_1624_pride.docx,corrupted
disk_1GB.img,1gb,/copy_729_alice.docx,keep
disk_1GB.img,1gb,/copy_2592_pride.docx,deleted
disk_1GB.img,1gb,/copy_2767_pride.txt,corrupted
disk_1GB.img,1gb,/copy_2678_alice.txt,deleted
disk_1GB.img,1gb,/copy_1997_file1.pdf,keep
disk_1GB.img,1gb,/copy_2123_file2.jpg,keep
disk_1GB.img,1gb,/copy_382_alice.txt,deleted
disk_1GB.img,1gb,/copy_2586_file1.jpg,deleted
disk_1GB.img,1gb,/copy_2036_file2.pdf,keep
disk_1GB.img,1gb,/copy_1388_file2.pdf,keep
disk_1GB.img,1gb,/copy_2962_file1.jpg,keep
disk_1GB.img,1gb,/copy_1864_pride.docx,keep
disk_1GB.img,1gb,/copy_3774_alice.txt,deleted
disk_1GB.img,1gb,/copy_3403_file2.jpg,keep
disk_1GB.img,1gb,/copy_2847_pride.txt,corrupted
disk_1GB.img,1gb,/copy_795_file2.jpg,deleted
disk_1GB.img,1gb,/copy_1053_file1.pdf,keep
disk_1GB.img,1gb,/copy_668_file2.pdf,keep
disk_1GB.img,1gb,/copy_4346_file1.jpg,deleted
disk_1GB.img,1gb,/copy_4392_pride.docx,deleted
disk_1GB.img,1gb,/copy_4446_alice.txt,keep
disk_1GB.img,1gb,/copy_3142_alice.txt,keep
disk_1GB.img,1gb,/copy_549_file1.pdf,deleted
disk_1GB.img,1gb,/copy_4080_pride.docx,keep
disk_1GB.img,1gb,/copy_1051_file2.jpg,deleted
disk_1GB.img,1gb,/copy_679_pride.txt,deleted
disk_1GB.img,1gb,/copy_4215_pride.txt,corrupted
disk_1GB.img,1gb,/copy_1042_file1.jpg,deleted
disk_1GB.img,1gb,/copy_3174_alice.txt,keep
disk_1GB.img,1gb,/copy_450_file1.jpg,deleted
disk_1GB.img,1gb,/copy_3404_file2.pdf,keep
disk_1GB.img,1gb,/copy_3477_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_3706_file1.jpg,keep
disk_1GB.img,1gb,/copy_2438_alice.txt,keep
disk_1GB.img,1gb,/copy_1112_pride.docx,keep
disk_1GB.img,1gb,/copy_4023_pride.txt,corrupted
disk_1GB.img,1gb,/copy_2118_alice.txt,keep
disk_1GB.img,1gb,/copy_3889_alice.docx,keep
disk_1GB.img,1gb,/copy_4432_pride.docx,keep
disk_1GB.img,1gb,/copy_4375_pride.txt,keep
disk_1GB.img,1gb,/copy_2346_file1.jpg,keep
disk_1GB.img,1gb,/copy_2995_file2.jpg,corrupted
disk_1GB.img,1gb,/copy_264_pride.docx,corrupted
disk_1GB.img,1gb,/copy_3752_pride.docx,keep
disk_1GB.img,1gb,/copy_4199_pride.txt,keep
disk_1GB.img,1gb,/copy_2870_alice.txt,deleted
disk_1GB.img,1gb,/copy_4409_alice.docx,keep
disk_1GB.img,1gb,/copy_1116_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_4236_file2.pdf,keep
disk_1GB.img,1gb,/copy_1579_file2.jpg,keep
disk_1GB.img,1gb,/copy_3031_pride.txt,deleted
disk_1GB.img,1gb,/copy_3911_pride.txt,keep
disk_1GB.img,1gb,/copy_304_pride.docx,keep
disk_1GB.img,1gb,/copy_2970_file1.jpg,keep
disk_1GB.img,1gb,/copy_4396_file2.pdf,deleted
disk_1GB.img,1gb,/copy_2355_file2.jpg,keep
disk_1GB.img,1gb,/copy_746_file1.jpg,keep
disk_1GB.img,1gb,/copy_286_alice.txt,keep
disk_1GB.img,1gb,/copy_3431_pride.txt,keep
disk_1GB.img,1gb,/copy_2089_alice.docx,keep
disk_1GB.img,1gb,/copy_3519_pride.txt,deleted
disk_1GB.img,1gb,/copy_1591_pride.txt,deleted
disk_1GB.img,1gb,/copy_2991_pride.txt,keep
disk_1GB.img,1gb,/copy_3299_file2.jpg,keep
disk_1GB.img,1gb,/copy_1219_file2.jpg,keep
disk_1GB.img,1gb,/copy_451_file2.jpg,keep
disk_1GB.img,1gb,/copy_3874_file1.jpg,keep
disk_1GB.img,1gb,/copy_2636_file2.pdf,deleted
disk_1GB.img,1gb,/copy_325_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_3627_file2.jpg,keep
disk_1GB.img,1gb,/copy_175_pride.txt,keep
disk_1GB.img,1gb,/copy_765_file1.pdf,keep
disk_1GB.img,1gb,/copy_355_file2.jpg,keep
disk_1GB.img,1gb,/copy_347_file2.jpg,corrupted
disk_1GB.img,1gb,/copy_681_alice.docx,deleted
disk_1GB.img,1gb,/copy_1767_pride.txt,corrupted
disk_1GB.img,1gb,/copy_157_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_375_pride.txt,keep
disk_1GB.img,1gb,/copy_3040_pride.docx,deleted
disk_1GB.img,1gb,/copy_1306_file1.jpg,keep
disk_1GB.img,1gb,/copy_2966_alice.txt,deleted
disk_1GB.img,1gb,/copy_1655_pride.txt,deleted
disk_1GB.img,1gb,/copy_2882_file1.jpg,deleted
disk_1GB.img,1gb,/copy_4045_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_194_file1.jpg,deleted
disk_1GB.img,1gb,/copy_2821_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_3979_file2.jpg,keep
disk_1GB.img,1gb,/copy_397_file1.pdf,keep
disk_1GB.img,1gb,/copy_1154_file1.jpg,keep
disk_1GB.img,1gb,/copy_521_alice.docx,keep
disk_1GB.img,1gb,/copy_3465_alice.docx,keep
disk_1GB.img,1gb,/copy_1995_file2.jpg,deleted
disk_1GB.img,1gb,/copy_2770_file1.jpg,keep
disk_1GB.img,1gb,/copy_3667_file2.jpg,corrupted
disk_1GB.img,1gb,/copy_2080_pride.docx,keep
disk_1GB.img,1gb,/copy_3098_file1.jpg,keep
disk_1GB.img,1gb,/copy_3839_pride.txt,keep
disk_1GB.img,1gb,/copy_2864_pride.docx,keep
disk_1GB.img,1gb,/copy_1262_alice.txt,keep
disk_1GB.img,1gb,/copy_1133_file1.pdf,keep
disk_1GB.img,1gb,/copy_100_file2.pdf,keep
disk_1GB.img,1gb,/copy_4231_pride.txt,keep
disk_1GB.img,1gb,/copy_1882_file1.jpg,keep
disk_1GB.img,1gb,/copy_3033_alice.docx,keep
disk_1GB.img,1gb,/copy_4246_alice.txt,keep
disk_1GB.img,1gb,/copy_2154_file1.jpg,keep
disk_1GB.img,1gb,/copy_3610_file1.jpg,deleted
disk_1GB.img,1gb,/copy_3785_alice.docx,keep
disk_1GB.img,1gb,/copy_761_alice.docx,keep
disk_1GB.img,1gb,/copy_2613_file1.pdf,keep
disk_1GB.img,1gb,/copy_605_file1.pdf,keep
disk_1GB.img,1gb,/copy_1739_file2.jpg,keep
disk_1GB.img,1gb,/copy_2397_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_1304_pride.docx,keep
disk_1GB.img,1gb,/copy_4573_file1.pdf,keep
disk_1GB.img,1gb,/copy_2321_alice.docx,keep
disk_1GB.img,1gb,/copy_1016_pride.docx,keep
disk_1GB.img,1gb,/copy_3494_alice.txt,corrupted
disk_1GB.img,1gb,/copy_1122_file1.jpg,corrupted
disk_1GB.img,1gb,/copy_3962_file1.jpg,keep
disk_1GB.img,1gb,/copy_4256_pride.docx,deleted
disk_1GB.img,1gb,/copy_2382_alice.txt,keep
disk_1GB.img,1gb,/copy_3824_pride.docx,keep
disk_1GB.img,1gb,/copy_2566_alice.txt,keep
disk_1GB.img,1gb,/copy_2463_pride.txt,keep
disk_1GB.img,1gb,/copy_3453_file1.pdf,keep
disk_1GB.img,1gb,/copy_2835_file2.jpg,keep
disk_1GB.img,1gb,/copy_2709_file1.pdf,keep
disk_1GB.img,1gb,/copy_3861_file1.pdf,keep
disk_1GB.img,1gb,/copy_4047_pride.txt,keep
disk_1GB.img,1gb,/copy_2846_alice.txt,keep
disk_1GB.img,1gb,/copy_1284_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_3877_file1.pdf,keep
disk_1GB.img,1gb,/copy_1151_pride.txt,keep
disk_1GB.img,1gb,/copy_1828_file2.pdf,keep
disk_1GB.img,1gb,/copy_2766_alice.txt,keep
disk_1GB.img,1gb,/copy_1392_pride.docx,keep
disk_1GB.img,1gb,/copy_4517_file1.pdf,deleted
disk_1GB.img,1gb,/copy_733_file1.pdf,deleted
disk_1GB.img,1gb,/copy_2314_file1.jpg,keep
disk_1GB.img,1gb,/copy_3434_file1.jpg,keep
disk_1GB.img,1gb,/copy_3955_file2.jpg,keep
disk_1GB.img,1gb,/copy_2856_pride.docx,keep
disk_1GB.img,1gb,/copy_1162_file1.jpg,keep
disk_1GB.img,1gb,/copy_2742_alice.txt,keep
disk_1GB.img,1gb,/copy_776_pride.docx,keep
disk_1GB.img,1gb,/copy_3377_alice.docx,keep
disk_1GB.img,1gb,/copy_3909_file1.pdf,deleted
disk_1GB.img,1gb,/copy_3327_pride.txt,corrupted
disk_1GB.img,1gb,/copy_712_pride.docx,keep
disk_1GB.img,1gb,/copy_469_file1.pdf,deleted
disk_1GB.img,1gb,/copy_3195_file2.jpg,corrupted
disk_1GB.img,1gb,/copy_968_pride.docx,deleted
disk_1GB.img,1gb,/copy_1472_pride.docx,keep
disk_1GB.img,1gb,/copy_2038_alice.txt,keep
disk_1GB.img,1gb,/copy_1191_pride.txt,deleted
disk_1GB.img,1gb,/copy_3456_pride.docx,deleted
disk_1GB.img,1gb,/copy_1949_file1.pdf,deleted
disk_1GB.img,1gb,/copy_4405_file1.pdf,deleted
disk_1GB.img,1gb,/copy_2137_alice.docx,deleted
disk_1GB.img,1gb,/copy_2459_file2.jpg,keep
disk_1GB.img,1gb,/copy_2157_file1.pdf,keep
disk_1GB.img,1gb,/copy_227_file2.jpg,keep
disk_1GB.img,1gb,/copy_3751_pride.txt,keep
disk_1GB.img,1gb,/copy_1453_file1.pdf,keep
disk_1GB.img,1gb,/copy_2304_pride.docx,keep
disk_1GB.img,1gb,/copy_3183_pride.txt,keep
disk_1GB.img,1gb,/copy_580_file2.pdf,keep
disk_1GB.img,1gb,/copy_4312_pride.docx,keep
disk_1GB.img,1gb,/copy_1005_file1.pdf,keep
disk_1GB.img,1gb,/copy_4376_pride.docx,deleted
disk_1GB.img,1gb,/copy_2070_alice.txt,keep
disk_1GB.img,1gb,/copy_1075_file2.jpg,deleted
disk_1GB.img,1gb,/copy_777_alice.docx,keep
disk_1GB.img,1gb,/copy_2622_alice.txt,keep
disk_1GB.img,1gb,/copy_3117_file1.pdf,keep
disk_1GB.img,1gb,/copy_2265_alice.docx,deleted
disk_1GB.img,1gb,/copy_2743_pride.txt,keep
disk_1GB.img,1gb,/copy_2666_file1.jpg,keep
disk_1GB.img,1gb,/copy_3083_file2.jpg,keep
disk_1GB.img,1gb,/copy_3277_file1.pdf,deleted
disk_1GB.img,1gb,/copy_364_file2.pdf,keep
disk_1GB.img,1gb,/copy_2507_file2.jpg,corrupted
disk_1GB.img,1gb,/copy_1987_file2.jpg,keep
disk_1GB.img,1gb,/copy_3768_pride.docx,keep
disk_1GB.img,1gb,/copy_212_file2.pdf,keep
disk_1GB.img,1gb,/copy_3557_file1.pdf,keep
disk_1GB.img,1gb,/copy_2215_pride.txt,keep
disk_1GB.img,1gb,/copy_1643_file2.jpg,keep
disk_1GB.img,1gb,/copy_718_alice.txt,keep
disk_1GB.img,1gb,/copy_1370_file1.jpg,deleted
disk_1GB.img,1gb,/copy_683_file2.jpg,keep
disk_1GB.img,1gb,/copy_2945_alice.docx,keep
disk_1GB.img,1gb,/copy_4049_alice.docx,deleted
disk_1GB.img,1gb,/copy_1980_file2.pdf,deleted
disk_1GB.img,1gb,/copy_12_file2.pdf,keep
disk_1GB.img,1gb,/copy_412_file2.pdf,keep
disk_1GB.img,1gb,/copy_2383_pride.txt,keep
disk_1GB.img,1gb,/copy_895_pride.txt,keep
disk_1GB.img,1gb,/copy_2727_pride.txt,keep
disk_1GB.img,1gb,/copy_2706_file1.jpg,keep
disk_1GB.img,1gb,/copy_706_file1.jpg,keep
disk_1GB.img,1gb,/copy_2338_file1.jpg,keep
disk_1GB.img,1gb,/copy_428_file2.pdf,keep
disk_1GB.img,1gb,/copy_3510_alice.txt,keep
disk_1GB.img,1gb,/copy_1734_alice.txt,keep
disk_1GB.img,1gb,/copy_2959_pride.txt,keep
disk_1GB.img,1gb,/copy_2231_pride.txt,deleted
disk_1GB.img,1gb,/copy_3834_file1.jpg,keep
disk_1GB.img,1gb,/copy_2380_file2.pdf,keep
disk_1GB.img,1gb,/copy_4301_file1.pdf,keep
disk_1GB.img,1gb,/copy_2418_file1.jpg,keep
disk_1GB.img,1gb,/copy_759_pride.txt,keep
disk_1GB.img,1gb,/copy_1843_file2.jpg,keep
disk_1GB.img,1gb,/copy_2488_pride.docx,keep
disk_1GB.img,1gb,/copy_2252_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_3821_file1.pdf,keep
disk_1GB.img,1gb,/copy_1000_pride.docx,keep
disk_1GB.img,1gb,/copy_1945_alice.docx,keep
disk_1GB.img,1gb,/copy_3879_pride.txt,keep
disk_1GB.img,1gb,/copy_3761_alice.docx,keep
disk_1GB.img,1gb,/copy_2786_file1.jpg,deleted
disk_1GB.img,1gb,/copy_4463_pride.txt,keep
disk_1GB.img,1gb,/copy_1239_pride.txt,deleted
disk_1GB.img,1gb,/copy_112_pride.docx,keep
disk_1GB.img,1gb,/copy_3254_alice.txt,keep
disk_1GB.img,1gb,/copy_1431_pride.txt,keep
disk_1GB.img,1gb,/copy_3760_pride.docx,keep
disk_1GB.img,1gb,/copy_1616_pride.docx,keep
disk_1GB.img,1gb,/copy_3858_file1.jpg,keep
disk_1GB.img,1gb,/copy_2234_file1.jpg,keep
disk_1GB.img,1gb,/copy_172_file2.pdf,keep
disk_1GB.img,1gb,/copy_2734_alice.txt,deleted
disk_1GB.img,1gb,/copy_1735_pride.txt,deleted
disk_1GB.img,1gb,/copy_666_file1.jpg,keep
disk_1GB.img,1gb,/copy_672_pride.docx,keep
disk_1GB.img,1gb,/copy_4003_file2.jpg,keep
disk_1GB.img,1gb,/copy_3608_pride.docx,keep
disk_1GB.img,1gb,/copy_3673_alice.docx,deleted
disk_1GB.img,1gb,/copy_288_pride.docx,keep
disk_1GB.img,1gb,/copy_2108_file2.pdf,deleted
disk_1GB.img,1gb,/copy_3231_pride.txt,keep
disk_1GB.img,1gb,/copy_4564_file2.pdf,keep
disk_1GB.img,1gb,/copy_2326_alice.txt,keep
disk_1GB.img,1gb,/copy_39_pride.txt,keep
disk_1GB.img,1gb,/copy_232_pride.docx,corrupted
disk_1GB.img,1gb,/copy_2442_file1.jpg,keep
disk_1GB.img,1gb,/copy_491_file2.jpg,keep
disk_1GB.img,1gb,/copy_507_file2.jpg,deleted
disk_1GB.img,1gb,/copy_3798_alice.txt,keep
disk_1GB.img,1gb,/copy_3691_file2.jpg,keep
disk_1GB.img,1gb,/copy_396_file2.pdf,keep
disk_1GB.img,1gb,/copy_3822_alice.txt,keep
disk_1GB.img,1gb,/copy_2489_alice.docx,deleted
disk_1GB.img,1gb,/copy_713_alice.docx,keep
disk_1GB.img,1gb,/copy_3733_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_441_alice.docx,keep
disk_1GB.img,1gb,/copy_3536_pride.docx,keep
disk_1GB.img,1gb,/copy_1192_pride.docx,deleted
disk_1GB.img,1gb,/copy_4339_file2.jpg,keep
disk_1GB.img,1gb,/copy_3296_pride.docx,keep
disk_1GB.img,1gb,/copy_3934_alice.txt,keep
disk_1GB.img,1gb,/copy_2292_file2.pdf,keep
disk_1GB.img,1gb,/copy_434_file1.jpg,deleted
disk_1GB.img,1gb,/copy_1835_file2.jpg,keep
disk_1GB.img,1gb,/copy_1814_alice.txt,keep
disk_1GB.img,1gb,/copy_4275_file2.jpg,keep
disk_1GB.img,1gb,/copy_243_file2.jpg,keep
disk_1GB.img,1gb,/copy_2405_file1.pdf,keep
disk_1GB.img,1gb,/copy_56_pride.docx,keep
disk_1GB.img,1gb,/copy_3508_file2.pdf,keep
disk_1GB.img,1gb,/copy_149_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_1314_file1.jpg,keep
disk_1GB.img,1gb,/copy_2126_alice.txt,deleted
disk_1GB.img,1gb,/copy_2769_alice.docx,corrupted
disk_1GB.img,1gb,/copy_1389_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_2630_alice.txt,deleted
disk_1GB.img,1gb,/copy_1909_file1.pdf,keep
disk_1GB.img,1gb,/copy_314_file1.jpg,keep
disk_1GB.img,1gb,/copy_1487_pride.txt,keep
disk_1GB.img,1gb,/copy_2673_alice.docx,deleted
disk_1GB.img,1gb,/copy_1644_file2.pdf,keep
disk_1GB.img,1gb,/copy_3237_file1.pdf,keep
disk_1GB.img,1gb,/copy_1723_file2.jpg,keep
disk_1GB.img,1gb,/copy_1316_file2.pdf,deleted
disk_1GB.img,1gb,/copy_94_alice.txt,keep
disk_1GB.img,1gb,/copy_3544_pride.docx,keep
disk_1GB.img,1gb,/copy_2916_file2.pdf,keep
disk_1GB.img,1gb,/copy_3170_file1.jpg,keep
disk_1GB.img,1gb,/copy_4155_file2.jpg,keep
disk_1GB.img,1gb,/copy_3421_file1.pdf,keep
disk_1GB.img,1gb,/copy_1542_alice.txt,corrupted
disk_1GB.img,1gb,/copy_923_file2.jpg,keep
disk_1GB.img,1gb,/copy_3932_file2.pdf,keep
disk_1GB.img,1gb,/copy_1319_pride.txt,keep
disk_1GB.img,1gb,/copy_476_file2.pdf,keep
disk_1GB.img,1gb,/copy_2572_file2.pdf,keep
disk_1GB.img,1gb,/copy_2906_file1.jpg,keep
disk_1GB.img,1gb,/copy_2084_file2.pdf,keep
disk_1GB.img,1gb,/copy_3141_file1.pdf,keep
disk_1GB.img,1gb,/copy_502_alice.txt,deleted
disk_1GB.img,1gb,/copy_1230_alice.txt,keep
disk_1GB.img,1gb,/copy_515_file2.jpg,deleted
disk_1GB.img,1gb,/copy_1128_pride.docx,deleted
disk_1GB.img,1gb,/copy_4336_pride.docx,keep
disk_1GB.img,1gb,/copy_1727_pride.txt,deleted
disk_1GB.img,1gb,/copy_3719_pride.txt,deleted
disk_1GB.img,1gb,/copy_4277_file1.pdf,deleted
disk_1GB.img,1gb,/copy_645_file1.pdf,keep
disk_1GB.img,1gb,/copy_2939_file2.jpg,keep
disk_1GB.img,1gb,/copy_11_file2.jpg,keep
disk_1GB.img,1gb,/copy_2088_pride.docx,keep
disk_1GB.img,1gb,/copy_3287_pride.txt,keep
disk_1GB.img,1gb,/copy_1917_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_3871_pride.txt,keep
disk_1GB.img,1gb,/copy_570_file1.jpg,deleted
disk_1GB.img,1gb,/copy_4489_alice.docx,keep
disk_1GB.img,1gb,/copy_165_file1.pdf,keep
disk_1GB.img,1gb,/copy_3646_alice.txt,deleted
disk_1GB.img,1gb,/copy_2493_file1.pdf,keep
disk_1GB.img,1gb,/copy_3900_file2.pdf,keep
disk_1GB.img,1gb,/copy_1244_file2.pdf,keep
disk_1GB.img,1gb,/copy_2244_file2.pdf,keep
disk_1GB.img,1gb,/copy_2851_file2.jpg,deleted
disk_1GB.img,1gb,/copy_2134_alice.txt,keep
disk_1GB.img,1gb,/copy_66_file1.jpg,keep
disk_1GB.img,1gb,/copy_3163_file2.jpg,keep
disk_1GB.img,1gb,/copy_533_file1.pdf,keep
disk_1GB.img,1gb,/copy_882_file1.jpg,keep
disk_1GB.img,1gb,/copy_2333_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_3548_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_1850_file1.jpg,keep
disk_1GB.img,1gb,/copy_4429_file1.pdf,keep
disk_1GB.img,1gb,/copy_1966_alice.txt,keep
disk_1GB.img,1gb,/copy_4357_file1.pdf,keep
disk_1GB.img,1gb,/copy_2680_pride.docx,keep
disk_1GB.img,1gb,/copy_835_file2.jpg,keep
disk_1GB.img,1gb,/copy_144_pride.docx,keep
disk_1GB.img,1gb,/copy_660_file2.pdf,deleted
disk_1GB.img,1gb,/copy_2774_alice.txt,keep
disk_1GB.img,1gb,/copy_3577_alice.docx,keep
disk_1GB.img,1gb,/copy_1029_file1.pdf,deleted
disk_1GB.img,1gb,/copy_2487_pride.txt,keep
disk_1GB.img,1gb,/copy_1305_alice.docx,keep
disk_1GB.img,1gb,/copy_3892_file2.pdf,keep
disk_1GB.img,1gb,/copy_3050_file1.jpg,deleted
disk_1GB.img,1gb,/copy_4152_pride.docx,keep
disk_1GB.img,1gb,/copy_4331_file2.jpg,keep
disk_1GB.img,1gb,/copy_3987_file2.jpg,keep
disk_1GB.img,1gb,/copy_1563_file2.jpg,keep
disk_1GB.img,1gb,/copy_1653_file1.pdf,keep
disk_1GB.img,1gb,/copy_4494_alice.txt,deleted
disk_1GB.img,1gb,/copy_1062_alice.txt,keep
disk_1GB.img,1gb,/copy_2009_alice.docx,keep
disk_1GB.img,1gb,/copy_3218_file1.jpg,corrupted
disk_1GB.img,1gb,/copy_2083_file2.jpg,deleted
disk_1GB.img,1gb,/copy_1174_alice.txt,keep
disk_1GB.img,1gb,/copy_1923_file2.jpg,deleted
disk_1GB.img,1gb,/copy_2640_pride.docx,deleted
disk_1GB.img,1gb,/copy_545_alice.docx,keep
disk_1GB.img,1gb,/copy_1037_file1.pdf,keep
disk_1GB.img,1gb,/copy_4303_pride.txt,deleted
disk_1GB.img,1gb,/copy_1232_pride.docx,keep
disk_1GB.img,1gb,/copy_3476_file2.pdf,keep
disk_1GB.img,1gb,/copy_1455_pride.txt,keep
disk_1GB.img,1gb,/copy_1405_file1.pdf,corrupted
disk_1GB.img,1gb,/copy_3590_alice.txt,keep
disk_1GB.img,1gb,/copy_1504_pride.docx,corrupted
disk_1GB.img,1gb,/copy_2809_alice.docx,keep
disk_1GB.img,1gb,/copy_2476_file2.pdf,corrupted
disk_1GB.img,1gb,/copy_2444_file2.pdf,keep
disk_1GB.img,1gb,/copy_936_pride.docx,deleted
disk_1GB.img,1gb,/copy_819_file2.jpg,keep
disk_1GB.img,1gb,/copy_3380_file2.pdf,keep
disk_1GB.img,1gb,/copy_618_file1.jpg,keep
